is_canceled,lead_time,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,stays_in_nights,prt
0,100,4,17,23,2,5,1,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Contract,31.45,0,1,7,0
0,100,4,17,23,2,5,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Contract,37.4,0,1,7,0
0,1,4,18,29,0,1,2,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient,65.0,1,0,1,0
0,132,5,18,2,0,4,2,0,2,Direct,Direct,1,0,0,3,3,1,0,Transient,85.0,0,1,4,1
0,21,4,18,25,1,4,1,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,2,0,Transient,50.4,0,0,5,1
0,53,4,18,27,0,3,2,0,2,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,133.0,1,0,3,0
0,0,4,18,29,0,1,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,65.0,0,1,1,1
0,26,4,17,23,2,5,2,0,2,Direct,Direct,0,0,0,4,4,4,0,Transient-Party,115.0,0,2,7,0
0,26,4,17,23,2,5,2,0,2,Direct,Direct,0,0,0,4,4,4,0,Transient-Party,121.0,1,3,7,0
0,26,4,17,23,2,5,2,1,2,Direct,Direct,0,0,0,4,4,5,0,Transient-Party,121.0,1,3,7,0
0,111,4,18,28,0,2,2,0,1,Online TA,TA/TO,0,0,0,0,2,0,0,Transient,52.2,0,1,2,0
0,111,4,18,28,0,2,1,0,1,Online TA,TA/TO,0,0,0,0,2,0,0,Transient,44.1,0,1,2,0
0,111,4,18,28,0,2,2,0,1,Online TA,TA/TO,0,0,0,0,2,0,0,Transient,58.2,1,1,2,0
0,5,4,18,27,0,3,2,0,1,Direct,Direct,0,0,0,3,3,0,0,Transient,86.0,1,0,3,1
0,37,4,18,27,0,3,1,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,35.1,0,0,3,0
0,84,4,18,26,0,4,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,68.0,0,1,4,1
0,21,4,18,28,0,2,1,0,1,Online TA,TA/TO,0,0,0,3,8,0,0,Transient,4.0,0,0,2,1
0,12,4,18,28,0,2,2,0,1,Online TA,TA/TO,0,0,0,3,8,0,0,Transient,80.0,0,0,2,0
0,2,4,18,30,0,1,2,0,1,Direct,TA/TO,0,0,0,3,3,0,0,Transient,80.0,0,0,1,0
0,5,4,18,29,0,1,1,0,1,Complementary,Direct,0,0,0,3,3,0,0,Transient,0.0,0,3,1,1
0,5,4,18,29,0,1,2,0,1,Complementary,Direct,0,0,0,3,3,0,0,Transient,0.0,1,3,1,1
0,24,4,18,29,0,1,2,0,1,Direct,Direct,0,0,0,6,6,1,0,Transient,125.0,0,0,1,1
0,74,4,18,26,0,4,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,73.0,0,0,4,0
0,44,4,17,23,2,5,2,0,1,Direct,Direct,0,0,0,3,3,0,0,Transient,64.5,1,0,7,1
0,5,4,18,29,0,1,2,0,1,Online TA,TA/TO,0,0,0,4,5,0,0,Transient,85.0,1,0,1,0
0,2,4,18,26,0,4,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,84.5,1,1,4,0
0,70,4,18,25,1,4,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,88.0,0,1,5,0
0,39,4,18,27,0,3,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,97.0,1,0,3,0
0,69,4,18,26,0,4,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,39.95,0,0,4,0
0,1,4,18,27,0,3,1,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,91.0,1,1,3,0
0,99,4,17,23,2,5,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,79.2,0,2,7,0
0,101,4,17,23,2,5,2,0,2,Offline TA/TO,TA/TO,0,0,0,0,0,1,0,Transient,35.63,0,1,7,0
0,43,4,18,26,0,4,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,78.0,0,1,4,1
0,64,4,18,24,2,4,2,0,1,Online TA,TA/TO,0,0,0,6,6,0,0,Transient,118.0,0,1,6,0
0,20,4,18,26,0,4,2,0,2,Online TA,TA/TO,0,0,0,0,3,0,0,Transient,97.0,0,1,4,1
0,100,4,17,23,2,5,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Contract,39.4,0,1,7,0
0,33,4,18,25,1,4,1,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,37.1,0,0,5,0
0,6,4,18,29,0,1,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,80.0,1,0,1,0
0,44,4,18,27,0,4,3,0,1,Offline TA/TO,TA/TO,0,0,0,0,2,0,0,Transient,55.89,0,0,4,0
0,14,4,18,28,0,3,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,80.0,0,1,3,0
0,160,4,18,28,0,3,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,85.2,1,1,3,0
0,0,4,18,30,0,1,2,0,1,Direct,Direct,0,0,0,5,5,0,0,Transient-Party,95.0,0,0,1,1
0,0,4,18,30,0,1,2,0,1,Direct,Direct,0,0,0,5,5,0,0,Transient-Party,101.0,1,0,1,1
0,14,4,18,30,0,1,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,85.0,0,1,1,0
0,20,4,18,28,0,3,2,0,1,Online TA,TA/TO,0,0,0,5,5,0,0,Transient,75.15,0,0,3,0
0,18,10,43,16,2,4,2,0,1,Online TA,TA/TO,1,0,0,5,5,0,0,Transient,79.0,0,2,6,0
0,13,4,18,29,0,2,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,93.0,1,1,2,0
0,18,4,18,29,0,2,2,0,2,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,107.0,0,0,2,0
0,7,4,18,30,0,1,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,3,0,0,Transient,46.0,1,0,1,0
0,7,4,18,30,0,1,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,3,0,0,Transient,46.0,0,0,1,0
0,6,4,18,29,0,2,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,86.0,1,0,2,1
0,124,4,18,28,0,3,2,0,1,Online TA,TA/TO,0,0,0,6,6,0,0,Transient,113.0,0,0,3,0
0,44,4,18,29,0,2,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,82.5,1,0,2,1
0,4,4,18,30,0,1,2,0,1,Direct,Direct,0,0,0,5,5,0,0,Transient,95.0,1,1,1,1
0,4,4,18,30,0,1,1,0,1,Direct,Direct,0,0,0,3,3,0,0,Transient,95.0,0,3,1,1
0,0,4,18,30,0,1,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,85.0,0,0,1,0
0,13,4,18,29,0,2,2,1,1,Direct,Direct,0,0,0,6,6,0,0,Transient,131.0,1,3,2,1
0,2,4,18,30,0,1,2,0,1,Direct,Direct,0,0,0,5,5,0,0,Transient,115.0,0,2,1,1
0,1,5,19,2,1,0,2,0,2,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,90.0,0,0,1,1
0,197,4,18,30,1,1,2,0,2,Groups,TA/TO,0,0,0,0,2,0,0,Transient-Party,85.0,0,0,2,0
0,197,4,18,30,1,1,2,0,2,Groups,TA/TO,0,0,0,0,2,0,0,Transient-Party,85.0,0,0,2,0
0,197,4,18,30,1,1,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,85.0,0,0,2,0
0,197,4,18,30,1,1,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,85.0,0,0,2,0
0,197,4,18,30,1,1,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,85.0,0,0,2,0
0,197,4,18,30,1,1,1,0,2,Groups,TA/TO,0,0,0,0,0,1,0,Transient-Party,54.5,0,0,2,0
0,197,4,18,30,1,1,1,0,2,Groups,TA/TO,0,0,0,0,0,1,0,Transient-Party,54.5,0,0,2,0
0,197,4,18,30,1,1,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,85.0,0,0,2,0
0,197,4,18,30,1,1,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,85.0,0,0,2,0
0,197,4,18,30,1,1,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,85.0,0,0,2,0
0,197,4,18,30,1,1,1,0,2,Groups,TA/TO,0,0,0,0,0,1,0,Transient-Party,54.5,0,0,2,0
0,197,4,18,30,1,1,1,0,2,Groups,TA/TO,0,0,0,0,0,1,0,Transient-Party,54.5,0,0,2,0
0,197,4,18,30,1,1,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,85.0,0,0,2,0
0,197,4,18,30,1,1,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,85.0,0,0,2,0
0,197,4,18,30,1,1,2,0,2,Groups,TA/TO,0,0,0,0,3,0,0,Transient-Party,85.0,0,0,2,0
0,197,4,18,30,1,1,2,0,2,Groups,TA/TO,0,0,0,0,3,0,0,Transient-Party,85.0,0,0,2,0
0,197,4,18,30,1,1,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,85.0,0,0,2,0
0,197,4,18,30,1,1,1,0,2,Groups,TA/TO,0,0,0,0,0,1,0,Transient-Party,54.5,0,0,2,0
0,197,4,18,30,1,1,1,0,2,Groups,TA/TO,0,0,0,0,0,1,0,Transient-Party,54.5,0,0,2,0
0,197,4,18,30,1,1,1,0,2,Groups,TA/TO,0,0,0,0,0,1,0,Transient-Party,54.5,0,0,2,0
0,197,4,18,30,1,1,1,0,2,Groups,TA/TO,0,0,0,0,0,1,0,Transient-Party,54.5,0,0,2,0
0,197,4,18,30,1,1,1,0,2,Groups,TA/TO,0,0,0,0,0,1,0,Transient-Party,54.5,0,0,2,0
0,197,4,18,30,1,1,1,0,2,Groups,TA/TO,0,0,0,0,0,1,0,Transient-Party,54.5,0,0,2,0
0,197,4,18,30,1,1,2,0,2,Groups,TA/TO,0,0,0,0,3,0,0,Transient-Party,85.0,0,0,2,0
0,197,4,18,30,1,1,2,0,2,Groups,TA/TO,0,0,0,0,3,0,0,Transient-Party,85.0,0,0,2,0
0,197,4,18,30,1,1,1,0,2,Groups,TA/TO,0,0,0,0,0,1,0,Transient-Party,54.5,0,0,2,0
0,197,4,18,30,1,1,1,0,2,Groups,TA/TO,0,0,0,0,0,1,0,Transient-Party,54.5,0,0,2,0
0,197,4,18,30,1,1,1,0,2,Groups,TA/TO,0,0,0,0,0,1,0,Transient-Party,54.5,0,0,2,0
0,197,4,18,30,1,1,1,0,2,Groups,TA/TO,0,0,0,0,0,1,0,Transient-Party,54.5,0,0,2,0
0,197,4,18,30,1,1,1,0,2,Groups,TA/TO,0,0,0,0,0,1,0,Transient-Party,54.5,0,0,2,0
0,197,4,18,30,1,1,1,0,2,Groups,TA/TO,0,0,0,0,1,1,0,Transient-Party,54.5,0,0,2,0
0,47,4,18,30,1,1,1,0,2,Groups,TA/TO,0,0,0,0,0,1,0,Transient-Party,54.5,0,0,2,0
0,47,4,18,30,1,1,1,0,2,Groups,TA/TO,0,0,0,0,0,1,0,Transient-Party,54.5,0,0,2,0
0,47,4,18,30,1,1,1,0,2,Groups,TA/TO,0,0,0,0,0,1,0,Transient-Party,54.5,0,0,2,1
0,197,4,18,30,1,1,1,0,2,Groups,TA/TO,0,0,0,0,0,1,0,Transient,54.5,0,0,2,0
0,197,4,18,30,1,1,1,0,2,Groups,TA/TO,0,0,0,0,3,1,0,Transient-Party,54.5,0,0,2,0
0,47,4,18,25,2,5,1,0,1,Direct,Direct,0,0,0,3,3,0,0,Transient,73.5,1,0,7,0
0,8,4,18,30,1,1,2,0,1,Direct,Direct,0,0,0,3,3,0,0,Transient,91.0,1,1,2,1
0,8,11,45,2,0,2,2,0,1,Direct,Direct,1,0,1,3,4,0,0,Transient,69.0,1,1,2,1
0,3,4,18,29,1,2,1,0,1,Direct,Direct,0,0,0,0,2,0,0,Transient-Party,97.67,0,0,3,1
0,3,4,18,29,1,2,2,0,1,Direct,Direct,0,0,0,0,2,0,0,Transient-Party,91.67,1,0,3,1
0,18,4,18,29,1,2,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,80.0,0,1,3,0
0,13,4,18,29,1,2,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,83.33,0,1,3,0
1,29,4,18,30,0,0,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,0.0,0,1,0,0
0,61,4,18,26,1,5,3,0,2,Online TA,TA/TO,0,0,0,7,7,1,0,Transient,179.33,1,0,6,0
0,0,5,19,2,0,0,2,0,1,Online TA,TA/TO,1,0,0,3,8,0,0,Transient,0.0,0,1,0,0
0,0,5,19,2,0,0,2,0,1,Online TA,TA/TO,1,0,0,3,8,0,0,Transient,0.0,0,0,0,1
0,4,4,18,30,1,1,2,0,1,Offline TA/TO,TA/TO,0,0,0,3,3,0,0,Transient,64.0,1,3,2,0
0,4,4,18,30,1,1,2,0,1,Offline TA/TO,TA/TO,0,0,0,3,3,0,0,Transient,58.0,1,3,2,0
0,5,4,18,30,1,1,2,0,2,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,117.0,0,1,2,0
0,22,4,18,30,1,1,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,95.0,0,1,2,0
0,73,4,18,29,1,2,2,0,2,Online TA,TA/TO,0,0,0,0,0,1,0,Transient,69.3,0,1,3,0
0,2,4,18,30,1,1,2,0,3,Offline TA/TO,TA/TO,0,0,0,3,3,0,0,Transient,130.0,0,0,2,1
0,1,4,18,30,1,1,2,0,1,Direct,Direct,0,0,0,5,5,1,0,Transient,105.0,1,0,2,0
0,3,4,18,30,1,1,2,0,1,Offline TA/TO,TA/TO,0,0,0,3,3,0,0,Transient,70.0,2,0,2,0
0,43,4,18,30,1,1,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient-Party,96.0,1,1,2,0
0,0,5,19,1,1,0,2,0,1,Online TA,TA/TO,0,0,0,5,5,0,0,Transient,115.0,0,1,1,0
0,62,5,19,1,1,0,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,86.0,1,1,1,0
0,30,4,18,30,1,1,3,0,2,Online TA,TA/TO,0,0,0,3,3,1,0,Transient,160.5,0,2,2,0
0,30,4,18,30,1,1,2,0,2,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,109.5,0,1,2,0
0,7,4,18,28,1,3,3,0,2,Online TA,TA/TO,0,0,0,7,7,0,0,Transient,186.5,1,1,4,0
0,6,4,18,30,1,1,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,95.0,0,2,2,0
0,43,4,18,30,1,1,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient-Party,90.0,0,1,2,0
0,17,4,18,30,1,1,2,0,2,Direct,Direct,0,0,0,6,6,1,0,Transient,181.0,1,1,2,0
0,23,4,18,29,1,2,3,0,2,Direct,Direct,0,0,0,3,3,0,0,Transient,171.0,1,1,3,0
0,91,4,18,26,2,5,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,41.4,0,0,7,0
0,3,4,18,28,2,3,1,0,2,Online TA,TA/TO,0,0,0,4,4,0,0,Transient-Party,127.0,0,1,5,0
0,3,4,18,28,2,3,1,0,2,Online TA,TA/TO,0,0,0,3,3,0,0,Transient-Party,116.0,0,1,5,0
0,17,5,19,2,1,0,1,0,1,Direct,Direct,0,0,0,3,3,0,0,Transient-Party,81.0,0,0,1,1
0,11,4,18,30,2,1,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,104.33,1,1,3,0
0,86,4,18,29,2,2,2,0,1,Offline TA/TO,TA/TO,0,0,0,3,3,0,0,Transient,52.56,0,0,4,0
0,43,4,18,24,4,5,2,0,1,Online TA,TA/TO,0,0,0,5,5,0,0,Transient,76.61,0,1,9,0
0,23,4,18,30,2,1,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,98.33,0,2,3,0
0,0,5,19,2,1,0,2,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient,79.0,0,0,1,1
0,0,5,19,2,1,0,2,0,1,Direct,Direct,0,0,0,0,1,0,0,Transient,79.0,1,0,1,0
0,0,5,19,2,1,0,2,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient,79.0,0,0,1,0
0,0,5,19,2,1,0,2,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient,79.0,0,0,1,0
0,73,5,19,3,0,0,2,0,1,Online TA,TA/TO,0,0,0,6,8,0,0,Transient,0.0,0,1,0,1
0,0,5,19,3,0,0,2,0,1,Offline TA/TO,TA/TO,1,0,0,4,8,0,0,Transient,0.0,0,0,0,1
0,5,5,19,1,2,0,2,0,1,Offline TA/TO,TA/TO,0,0,0,3,3,0,0,Transient,72.0,0,0,2,0
0,0,5,19,2,1,0,2,0,1,Direct,Direct,0,0,0,0,3,0,0,Transient,39.5,0,1,1,1
0,18,4,18,30,2,1,1,0,1,Direct,Direct,0,0,0,3,3,0,0,Transient,85.0,0,0,3,0
0,5,5,19,1,2,0,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,105.0,0,1,2,0
0,2,5,19,3,0,1,2,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient,87.0,0,1,1,0
0,112,5,19,3,0,0,2,0,1,Online TA,TA/TO,0,0,0,0,8,0,0,Transient,0.0,0,1,0,1
0,31,4,18,30,2,1,1,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,91.67,0,1,3,0
0,26,4,18,29,2,2,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,90.0,0,0,4,0
0,113,4,18,28,2,3,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,43.4,0,0,5,0
0,13,5,19,1,2,0,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,72.0,0,0,2,0
0,104,4,18,28,2,3,2,0,1,Online TA,TA/TO,0,0,0,6,6,0,0,Transient,113.0,0,0,5,0
0,97,4,18,27,2,5,2,0,2,Offline TA/TO,TA/TO,0,0,0,0,2,0,0,Contract,66.8,0,1,7,0
0,0,4,18,26,2,6,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,52.2,0,0,8,0
0,11,5,19,2,1,1,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,85.0,0,0,2,0
0,101,4,18,29,2,3,2,0,2,Groups,TA/TO,0,0,0,0,0,13,0,Transient-Party,75.0,0,1,5,0
0,0,5,19,3,0,1,1,0,1,Corporate,Corporate,0,0,0,0,3,0,0,Transient,42.0,0,0,1,1
0,4,6,26,21,0,1,1,0,1,Corporate,Corporate,1,0,1,0,0,0,0,Transient,57.0,1,0,1,1
0,7,11,48,21,1,1,1,0,1,Corporate,Corporate,1,0,2,0,3,0,0,Transient,33.0,1,0,2,1
1,4,2,6,7,0,1,1,0,1,Corporate,Corporate,1,1,3,0,3,0,0,Transient,35.0,0,0,1,1
0,11,7,28,11,0,1,1,0,1,Corporate,Corporate,1,1,3,0,3,0,0,Transient,135.0,0,0,1,1
0,0,5,19,3,0,1,2,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient,79.0,0,0,1,1
0,0,5,22,25,0,1,2,0,1,Direct,Direct,1,0,1,0,0,0,0,Transient,129.0,0,0,1,1
0,0,5,19,3,0,1,1,0,1,Direct,Direct,0,0,0,0,4,0,0,Transient,70.0,0,0,1,1
0,3,4,18,30,2,2,2,0,1,Online TA,TA/TO,0,0,0,6,6,1,0,Transient,138.5,1,0,4,0
0,0,5,19,3,0,1,1,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient-Party,75.2,0,0,1,0
0,0,5,19,3,0,1,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient-Party,75.2,1,0,1,0
0,0,5,19,3,0,1,1,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient-Party,75.2,0,0,1,1
0,35,5,19,2,1,1,2,0,1,Online TA,TA/TO,0,0,0,5,5,2,0,Transient,111.0,1,0,2,1
0,5,5,19,3,0,1,1,0,1,Corporate,Corporate,0,0,0,0,3,0,0,Transient,39.0,0,0,1,0
0,5,5,21,18,0,1,1,0,1,Corporate,Corporate,1,0,1,0,0,0,0,Transient,39.0,0,0,1,0
0,7,6,23,1,0,2,1,0,1,Corporate,Corporate,1,0,2,0,0,0,0,Transient,58.0,0,0,2,0
0,7,6,26,21,0,1,1,0,1,Corporate,Corporate,1,0,3,0,0,0,0,Transient,58.0,0,0,1,0
0,33,7,29,11,1,1,2,0,1,Corporate,Corporate,1,0,4,0,0,1,0,Transient,84.0,0,0,2,0
0,70,8,34,17,0,2,2,0,1,Corporate,Corporate,1,0,5,0,0,1,0,Transient,125.0,0,0,2,0
0,7,9,40,28,0,2,1,0,1,Corporate,Corporate,1,0,6,0,0,0,0,Transient,58.0,0,0,2,0
0,3,6,24,12,1,1,1,0,1,Corporate,Corporate,1,0,7,0,0,0,0,Transient,75.0,0,0,2,1
0,33,7,28,12,0,2,1,0,1,Corporate,Corporate,1,0,8,0,0,0,0,Transient,135.0,0,0,2,1
0,33,8,34,23,0,2,2,0,1,Corporate,Corporate,1,0,9,0,0,0,0,Transient,145.0,0,0,2,1
0,143,4,18,26,2,6,2,0,2,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,81.0,0,1,8,0
0,12,4,18,30,2,2,2,0,1,Online TA,TA/TO,0,0,0,6,6,0,0,Transient,132.5,0,0,4,0
0,9,5,19,2,1,1,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,96.0,1,0,2,1
0,78,4,18,30,2,2,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,79.0,1,1,4,0
0,94,4,18,29,2,3,2,0,1,Direct,Direct,0,0,0,4,4,0,0,Transient,85.0,0,0,5,0
0,145,7,29,16,2,5,2,0,1,Direct,Direct,1,0,0,4,4,0,0,Transient,145.6,0,2,7,0
0,104,4,18,29,2,3,2,0,1,Offline TA/TO,TA/TO,0,0,0,3,3,0,0,Transient,54.56,0,0,5,0
0,152,5,19,2,1,2,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,47.4,1,1,3,0
0,152,5,19,2,1,2,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,41.4,0,1,3,0
0,140,4,18,28,2,5,2,0,2,Direct,Direct,0,0,0,6,6,0,0,Transient,143.0,0,0,7,0
0,113,4,18,28,2,5,2,0,2,Offline TA/TO,TA/TO,0,0,0,4,4,0,0,Contract,86.38,0,0,7,0
0,12,5,19,4,0,1,2,0,1,Corporate,Corporate,0,0,0,3,3,1,0,Transient,78.18,0,0,1,0
0,29,5,19,2,1,2,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,95.0,0,1,3,0
0,15,5,19,2,1,2,1,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,90.0,0,1,3,0
0,1,5,19,4,0,1,1,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,70.0,0,1,1,0
0,1,5,19,4,0,1,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,79.0,1,1,1,0
0,1,5,19,4,0,1,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,79.0,0,1,1,0
0,147,5,19,4,0,1,2,0,1,Offline TA/TO,TA/TO,0,0,0,3,3,0,0,Transient,59.0,0,0,1,0
0,13,5,19,2,1,2,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,96.0,1,0,3,0
0,7,5,19,4,0,1,2,0,1,Corporate,Corporate,0,0,0,3,3,0,0,Transient,90.0,0,0,1,0
0,6,5,19,2,1,2,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,113.0,1,0,3,0
0,0,5,19,4,0,1,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,60.83,0,0,1,0
0,117,5,19,1,2,2,2,0,1,Direct,Direct,0,0,0,0,3,0,0,Transient,47.05,0,0,4,0
0,35,5,19,2,1,2,2,0,1,Online TA,TA/TO,0,0,0,5,5,1,0,Transient,105.0,0,0,3,0
0,0,5,19,4,0,1,2,0,1,Direct,Direct,0,0,0,3,3,0,0,Transient,79.0,1,0,1,0
0,7,5,19,4,0,1,2,0,1,Corporate,Corporate,0,0,0,3,3,0,0,Transient,80.0,0,0,1,0
0,12,5,19,4,0,1,2,0,1,Corporate,Corporate,0,0,0,0,0,0,0,Transient,68.74,0,0,1,0
0,6,5,19,4,0,1,2,0,1,Direct,Direct,0,0,0,0,0,2,0,Transient,75.0,0,0,1,1
0,147,5,19,5,2,5,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,52.2,0,1,7,1
0,35,5,19,2,1,2,2,0,1,Online TA,TA/TO,0,0,0,5,5,1,0,Transient,105.0,0,0,3,1
0,13,6,26,20,1,0,2,0,1,Online TA,TA/TO,1,0,1,0,0,0,0,Transient-Party,99.0,0,1,1,1
0,294,6,26,21,0,5,2,0,1,Online TA,TA/TO,0,0,1,0,0,0,0,Transient,64.8,0,1,5,1
0,35,5,19,2,1,2,2,0,1,Online TA,TA/TO,0,0,0,5,5,1,0,Transient,105.0,0,0,3,0
0,12,5,19,4,0,1,2,0,1,Corporate,Corporate,0,0,0,0,0,0,0,Transient,63.0,1,0,1,0
0,105,5,19,5,0,0,2,0,1,Offline TA/TO,TA/TO,0,0,0,3,8,0,0,Transient,0.0,0,1,0,1
0,137,5,19,1,2,2,2,0,2,Offline TA/TO,TA/TO,0,0,0,3,4,1,0,Transient,81.82,0,1,4,0
0,2,5,19,4,0,1,2,0,1,Online TA,TA/TO,0,0,0,0,4,1,0,Transient,159.0,1,1,1,0
0,0,4,18,29,2,5,1,0,1,Direct,Direct,0,0,0,4,4,0,0,Transient,99.29,0,0,7,1
0,78,4,18,29,2,5,1,0,2,Groups,TA/TO,0,0,0,0,0,8,0,Transient-Party,54.0,0,0,7,0
0,78,4,18,29,2,5,2,0,1,Groups,TA/TO,0,0,0,0,0,4,0,Transient-Party,47.0,0,0,7,0
0,101,4,18,29,2,5,1,0,2,Groups,TA/TO,0,0,0,0,0,9,0,Transient-Party,54.0,0,0,7,0
0,101,4,18,29,2,5,2,0,2,Groups,TA/TO,0,0,0,0,0,12,0,Transient-Party,75.0,0,0,7,0
0,143,4,18,29,2,5,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,52.2,0,3,7,0
0,35,5,19,2,1,3,2,0,1,Online TA,TA/TO,0,0,0,5,5,0,0,Transient,111.0,1,0,4,0
0,101,4,18,29,2,5,1,0,1,Groups,TA/TO,0,0,0,0,0,8,0,Transient-Party,0.0,0,0,7,0
0,3,5,19,1,2,3,1,0,1,Corporate,Corporate,0,0,0,0,4,0,0,Transient,42.0,0,0,5,1
0,10,5,19,3,0,3,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,105.0,0,0,3,0
0,74,5,19,4,0,2,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,79.0,1,2,2,0
